OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
16982,THECR,2,,,,2,191.0,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
16983,GODOS,8,,,,1,64.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
16984,TRADH,7,,,,2,49.75,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
16985,BLAUS,1,,,,3,403.5,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
16986,BSBEV,7,,,,3,350.25,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
16987,ROMEY,2,,,,1,177.75,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
16988,SANTG,8,,,,1,440.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
16989,MAISD,6,,,,1,476.5,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
16990,SEVES,4,,,,3,387.75,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
16991,LACOR,6,,,,1,100.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
16992,AROUT,1,,,,3,181.75,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
16993,AROUT,5,,,,3,121.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
16994,GALED,4,,,,1,409.5,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
16995,VAFFE,4,,,,2,464.75,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
16996,GALED,1,,,,2,158.75,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
16997,ROMEY,9,,,,1,365.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
16998,FISSA,5,,,,1,15.5,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
16999,MAISD,7,,,,2,475.0,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
17000,BOTTM,4,,,,3,326.25,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
17001,SPLIR,6,,,,1,457.75,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
17002,GOURL,7,,,,1,39.25,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
17003,COMMI,7,,,,3,395.75,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
17004,WHITC,5,,,,3,479.75,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
17005,SPLIR,9,,,,1,43.25,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
17006,FURIB,2,,,,1,414.0,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
17007,PICCO,7,,,,3,421.25,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
17008,BLAUS,7,,,,1,32.0,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
17009,GALED,8,,,,1,109.25,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17010,THECR,8,,,,2,419.75,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
17011,HILAA,1,,,,2,62.25,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
17012,PRINI,9,,,,2,510.0,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
17013,RICAR,4,,,,3,210.5,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
17014,RATTC,2,,,,2,439.25,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
17015,ALFKI,8,,,,2,367.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
17016,GOURL,5,,,,1,231.0,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
17017,FISSA,5,,,,3,154.75,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
17018,WILMK,4,,,,3,326.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
17019,VALON,9,,,,3,133.0,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
17020,VALON,9,,,,2,493.0,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
17021,PARIS,6,,,,2,492.75,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
17022,LINOD,7,,,,1,284.25,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
17023,BSBEV,3,,,,2,118.0,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
17024,WELLI,3,,,,2,69.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
17025,CACTU,8,,,,1,372.75,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
17026,ISLAT,2,,,,2,167.5,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
17027,BLAUS,2,,,,3,263.75,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
17028,OLDWO,3,,,,3,470.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
17029,SAVEA,1,,,,3,399.0,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
17030,SIMOB,3,,,,2,390.25,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
17031,HUNGO,7,,,,3,385.75,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
17032,LEHMS,9,,,,1,271.0,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
17033,LETSS,7,,,,2,297.75,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
17034,CACTU,5,,,,2,149.75,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
17035,OTTIK,5,,,,2,325.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
17036,VICTE,2,,,,3,128.5,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
17037,ANATR,9,,,,3,58.25,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
17038,OLDWO,7,,,,2,44.75,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
17039,CHOPS,1,,,,3,263.5,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
17040,RATTC,7,,,,2,436.75,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
17041,DRACD,9,,,,3,105.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
17042,COMMI,4,,,,1,24.25,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
17043,BOTTM,9,,,,3,55.5,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
17044,QUEDE,2,,,,3,121.75,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
17045,LEHMS,2,,,,2,33.75,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17046,SPECD,6,,,,3,400.0,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
17047,ANTON,1,,,,1,240.75,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
17048,ROMEY,5,,,,3,377.5,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17049,LAZYK,7,,,,1,377.75,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
17050,GALED,4,,,,2,85.0,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
17051,Val2 ,6,,,,3,360.75,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
17052,RICSU,8,,,,1,274.75,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
17053,ISLAT,2,,,,3,374.25,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
17054,VINET,7,,,,2,193.5,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
17055,QUICK,9,,,,1,77.75,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
17056,BSBEV,1,,,,1,262.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
17057,MAISD,7,,,,2,515.25,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
17058,HILAA,6,,,,2,354.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
17059,BOTTM,5,,,,2,483.0,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
17060,WHITC,9,,,,1,244.75,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
17061,OCEAN,6,,,,3,298.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
17062,PERIC,4,,,,3,135.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
17063,BLONP,8,,,,3,508.75,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
17064,PARIS,9,,,,3,70.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
17065,MAISD,7,,,,1,443.0,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17066,BLONP,4,,,,3,345.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
17067,WOLZA,2,,,,1,424.0,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
17068,LACOR,7,,,,2,132.25,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
17069,ISLAT,3,,,,3,480.75,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
17070,TRADH,9,,,,2,282.5,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
17071,SUPRD,2,,,,2,133.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
17072,SANTG,7,,,,2,24.75,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17073,SUPRD,8,,,,1,61.25,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
17074,AROUT,7,,,,2,363.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
17075,LETSS,9,,,,3,165.25,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17076,TORTU,8,,,,3,100.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
17077,FRANR,4,,,,1,137.0,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
17078,GREAL,9,,,,1,98.25,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
17079,LAZYK,9,,,,3,138.5,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
17080,ROMEY,3,,,,2,184.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
17081,CACTU,5,,,,3,404.0,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17082,TRADH,2,,,,3,76.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
17083,FRANR,8,,,,2,284.25,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
17084,ROMEY,1,,,,2,72.0,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
17085,HUNGO,3,,,,2,146.5,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
17086,RICAR,4,,,,3,458.25,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
17087,TOMSP,7,,,,2,138.75,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
17088,MORGK,3,,,,3,180.25,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
17089,FOLKO,8,,,,1,345.0,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
17090,FAMIA,3,,,,2,141.5,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
17091,TORTU,3,,,,2,183.0,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
17092,WHITC,8,,,,1,327.75,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
17093,FRANK,1,,,,3,37.75,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
17094,LAZYK,6,,,,3,207.25,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
17095,HUNGO,1,,,,3,370.5,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
17096,PRINI,1,,,,3,224.75,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
17097,FURIB,4,,,,1,76.75,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
17098,FRANK,4,,,,2,28.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
17099,GALED,7,,,,1,108.0,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
17100,WARTH,9,,,,3,437.5,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
17101,ROMEY,1,,,,2,154.5,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
17102,RICSU,8,,,,2,219.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
17103,ANATR,2,,,,1,250.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
17104,CENTC,5,,,,3,172.75,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
17105,PRINI,7,,,,2,428.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
17106,LILAS,1,,,,3,146.25,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
17107,ALFKI,3,,,,3,423.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
17108,LAMAI,8,,,,1,100.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
17109,WARTH,3,,,,1,477.25,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
17110,SAVEA,9,,,,3,206.5,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
17111,SPLIR,4,,,,2,249.0,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
17112,SAVEA,2,,,,2,169.25,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
17113,GREAL,1,,,,3,41.0,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
17114,TORTU,6,,,,1,437.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
17115,GROSR,8,,,,3,191.0,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
17116,BLONP,8,,,,1,385.25,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
17117,HUNGC,3,,,,2,432.25,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
17118,RICAR,8,,,,1,187.0,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
17119,FAMIA,3,,,,2,223.75,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
17120,ROMEY,2,,,,2,387.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
17121,WANDK,3,,,,1,340.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
17122,TORTU,6,,,,3,144.25,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
17123,NORTS,2,,,,1,527.5,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
17124,BSBEV,9,,,,2,501.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17125,CONSH,2,,,,1,238.25,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
17126,TRAIH,4,,,,3,364.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
17127,FAMIA,5,,,,3,243.5,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
17128,FRANR,6,,,,3,70.0,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
17129,RATTC,4,,,,2,179.5,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
17130,BLAUS,9,,,,1,150.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
17131,THEBI,5,,,,3,109.5,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
17132,DRACD,6,,,,1,305.5,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
17133,GALED,6,,,,2,181.5,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
17134,THEBI,4,,,,3,70.0,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
17135,GODOS,4,,,,2,147.0,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
17136,LEHMS,2,,,,1,467.25,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
17137,FRANS,5,,,,3,401.5,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
17138,PICCO,7,,,,2,154.25,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
17139,MAISD,7,,,,1,158.75,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
17140,KOENE,9,,,,3,379.0,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
17141,ANATR,7,,,,3,208.0,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17142,LEHMS,3,,,,1,59.0,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
17143,HUNGC,2,,,,1,296.25,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
17144,HUNGO,6,,,,1,243.5,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
17145,THEBI,2,,,,2,338.25,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
17146,THECR,4,,,,1,26.25,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
17147,CHOPS,5,,,,3,169.0,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
17148,RANCH,4,,,,3,459.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
17149,LILAS,5,,,,3,232.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
17150,SANTG,8,,,,2,507.5,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
17151,AROUT,8,,,,1,355.5,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
17152,TOMSP,7,,,,3,456.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
17153,BLONP,3,,,,2,374.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
17154,LEHMS,2,,,,1,32.0,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
17155,NORTS,2,,,,1,253.5,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
17156,QUEEN,4,,,,3,56.0,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
17157,BOTTM,6,,,,2,105.0,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
17158,QUEDE,3,,,,3,88.0,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
17159,RANCH,9,,,,2,86.5,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
17160,TORTU,1,,,,2,461.25,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
17161,BSBEV,5,,,,3,62.25,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
17162,BLAUS,8,,,,2,410.25,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
17163,CENTC,3,,,,2,182.25,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
17164,OCEAN,3,,,,3,471.75,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
17165,LAZYK,1,,,,3,473.25,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
17166,BSBEV,8,,,,2,111.5,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
17167,WOLZA,6,,,,1,54.25,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
17168,LINOD,7,,,,1,250.0,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
17169,GOURL,3,,,,1,214.5,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
17170,THEBI,4,,,,1,367.5,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
17171,FOLKO,8,,,,1,147.75,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
17172,ROMEY,9,,,,3,390.5,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
17173,FAMIA,8,,,,2,412.5,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
17174,VINET,9,,,,3,44.0,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
17175,VICTE,5,,,,1,70.0,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
17176,ANTON,3,,,,3,381.75,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
17177,SPECD,9,,,,2,109.25,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
17178,RATTC,5,,,,2,60.5,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
17179,HUNGC,6,,,,1,398.5,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
17180,SPECD,3,,,,1,449.0,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
17181,RICAR,7,,,,2,150.25,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
17182,REGGC,9,,,,2,75.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
17183,CHOPS,4,,,,3,379.75,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
17184,LETSS,7,,,,3,397.75,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
17185,LINOD,7,,,,2,367.75,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
17186,LAMAI,1,,,,2,265.25,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
17187,HANAR,5,,,,1,172.25,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
