OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
17593,THECR,3,21-01-2014 11:04,24-01-2014 22:38,29-01-2014 08:19,3,454.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
17594,PRINI,3,14-08-2015 00:01,23-08-2015 10:15,14-08-2015 16:11,1,125.75,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
17595,OCEAN,5,31-08-2018 07:05,22-09-2018 18:40,01-09-2018 05:11,3,322.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
17596,WILMK,7,01-12-2021 17:02,14-12-2021 19:58,10-12-2021 15:56,2,580.75,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
17597,VAFFE,6,30-07-2021 16:38,03-08-2021 03:46,06-08-2021 07:21,1,384.25,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
17598,RATTC,1,21-03-2013 05:31,29-03-2013 06:19,01-04-2013 16:45,3,265.75,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
17599,BOTTM,4,03-07-2015 05:29,13-07-2015 20:48,21-07-2015 23:01,3,500.25,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
17600,FRANS,6,27-09-2020 12:55,11-10-2020 20:25,30-09-2020 12:28,1,119,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
17601,FOLIG,2,05-11-2021 18:39,07-11-2021 06:31,25-11-2021 03:36,1,460.25,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
17602,CENTC,3,06-02-2021 23:49,26-03-2021 00:21,07-02-2021 18:52,1,214,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
17603,DRACD,4,04-01-2016 15:01,20-01-2016 01:37,22-01-2016 20:46,1,441,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
17604,LONEP,3,18-03-2021 03:25,19-03-2021 11:38,06-04-2021 21:45,3,78.75,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
17605,SAVEA,7,23-08-2023 23:41,24-09-2023 20:26,24-08-2023 03:26,1,112.25,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
17606,SUPRD,2,15-04-2018 15:47,25-05-2018 03:19,18-04-2018 06:44,3,438.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
17607,LETSS,4,03-03-2014 02:16,27-03-2014 07:01,04-03-2014 20:42,3,57.25,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
17608,TRAIH,6,15-11-2014 07:06,11-12-2014 05:49,16-11-2014 00:27,2,217.5,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
17609,MAGAA,2,07-10-2017 07:34,12-10-2017 21:08,10-10-2017 11:49,2,28,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
17610,EASTC,7,13-09-2021 22:31,10-10-2021 09:29,16-09-2021 18:45,1,324.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
17611,GROSR,2,14-09-2023 02:25,01-10-2023 12:36,15-09-2023 21:04,3,254,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
17612,VICTE,5,05-05-2017 15:27,28-05-2017 16:06,06-05-2017 19:55,1,47.75,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
17613,BSBEV,3,21-10-2018 21:06,26-11-2018 21:32,24-10-2018 18:02,3,289.75,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
17614,LAMAI,7,19-07-2021 02:47,01-08-2021 10:52,19-07-2021 18:32,1,121,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
17615,SANTG,3,12-11-2022 01:32,27-11-2022 05:57,17-11-2022 10:04,2,109,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
17616,WOLZA,4,24-09-2014 17:27,25-09-2014 08:54,25-09-2014 10:55,3,103.25,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
17617,SAVEA,7,13-07-2021 05:49,24-07-2021 07:40,01-08-2021 02:27,2,121.25,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
17618,WELLI,6,27-05-2016 21:48,23-06-2016 04:47,14-06-2016 05:09,2,240.5,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
17619,BSBEV,1,11-08-2014 00:33,23-09-2014 03:51,16-08-2014 07:21,1,422.25,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
17620,WANDK,6,23-08-2020 16:58,26-08-2020 12:02,11-09-2020 11:59,1,458.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
17621,FRANS,1,08-07-2016 16:54,03-08-2016 04:21,18-07-2016 06:42,2,65.25,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
17622,ANATR,5,27-06-2018 13:35,27-07-2018 13:24,01-07-2018 04:54,3,368,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
17623,FISSA,6,08-06-2018 06:41,28-07-2018 02:58,17-06-2018 05:25,3,343.75,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
17624,LAZYK,5,18-04-2017 16:57,04-05-2017 15:32,20-04-2017 15:52,2,200,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
17625,ROMEY,4,13-09-2022 00:46,01-10-2022 19:54,30-09-2022 07:19,2,430.5,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
17626,MAGAA,8,24-06-2014 10:40,30-06-2014 14:19,07-07-2014 07:12,3,24,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
17627,OTTIK,1,20-05-2013 13:24,16-06-2013 01:52,17-06-2013 05:38,1,216,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
17628,FURIB,3,11-10-2023 05:28,29-10-2023 15:54,19-10-2023 23:31,3,391,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
17629,FAMIA,3,15-12-2019 13:16,11-01-2020 20:28,23-12-2019 08:25,2,250.75,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
17630,NORTS,2,06-03-2014 18:13,27-03-2014 10:04,07-03-2014 14:14,2,147.25,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
17631,FRANR,3,02-12-2021 18:45,06-12-2021 21:00,18-12-2021 18:51,2,194.5,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
17632,OTTIK,4,28-05-2021 21:11,14-06-2021 14:40,04-06-2021 08:56,3,92.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
17633,MEREP,4,24-05-2016 16:52,26-06-2016 00:43,30-05-2016 23:40,3,242.25,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
17634,ANATR,6,17-05-2022 08:29,27-05-2022 01:11,27-05-2022 15:50,3,287.75,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
17635,NORTS,6,14-01-2014 00:31,25-01-2014 19:16,14-01-2014 16:17,2,196.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
17636,BOTTM,1,17-04-2015 09:31,30-04-2015 05:10,17-04-2015 23:44,3,247,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17637,SEVES,9,13-01-2018 06:30,15-01-2018 12:08,24-01-2018 11:22,3,449.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17638,SUPRD,7,02-04-2015 01:33,21-04-2015 23:38,16-04-2015 07:11,2,181.5,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
17639,CENTC,6,20-10-2021 21:50,10-11-2021 16:32,25-10-2021 12:27,3,138.5,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
17640,OLDWO,9,09-03-2017 20:53,21-03-2017 09:54,29-03-2017 04:01,1,321.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
17641,SPECD,1,26-06-2017 00:57,23-08-2017 18:41,08-07-2017 04:52,1,184.25,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
17642,FOLKO,6,14-08-2014 08:32,15-08-2014 07:48,16-08-2014 01:07,2,171.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
17643,WHITC,8,19-12-2019 20:39,16-01-2020 00:27,23-12-2019 18:14,2,377.25,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
17644,LAUGB,1,03-04-2020 07:23,13-04-2020 19:05,04-04-2020 00:55,3,383.5,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
17645,HUNGC,1,24-10-2012 07:30,07-11-2012 15:48,27-10-2012 05:50,2,164.25,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
17646,PARIS,4,07-05-2017 13:52,16-05-2017 14:51,11-05-2017 23:32,1,398.5,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
17647,WARTH,5,22-08-2016 20:33,30-08-2016 12:29,06-09-2016 13:28,1,379.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
17648,ANTON,1,24-03-2023 22:57,18-04-2023 10:20,27-03-2023 22:55,2,245.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17649,LEHMS,1,15-01-2017 16:05,27-01-2017 00:15,16-01-2017 17:48,2,269,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
17650,PERIC,3,28-04-2018 13:10,03-05-2018 04:52,22-05-2018 07:44,3,207.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
17651,HUNGC,6,14-02-2023 08:27,02-03-2023 19:14,27-02-2023 10:14,3,259.5,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
17652,MORGK,2,09-02-2022 18:00,19-02-2022 04:45,22-02-2022 22:39,3,163,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
17653,LILAS,4,02-07-2022 03:33,08-07-2022 19:46,10-07-2022 12:36,2,396,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
17654,VINET,3,05-05-2016 14:17,24-05-2016 12:05,12-05-2016 16:13,3,379,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
17655,PRINI,2,28-12-2019 05:47,01-01-2020 07:44,29-12-2019 10:47,3,105.75,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
17656,WANDK,1,04-11-2015 22:24,15-11-2015 06:07,13-11-2015 17:47,1,210.75,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
17657,DUMON,7,01-10-2014 16:23,09-10-2014 22:13,05-10-2014 11:23,2,18.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
17658,EASTC,6,11-02-2013 09:08,07-03-2013 15:23,07-03-2013 16:08,2,179,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
17659,LAMAI,4,25-05-2020 04:45,29-05-2020 11:05,02-06-2020 23:57,3,238.75,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
17660,CONSH,9,04-02-2020 21:20,21-02-2020 07:08,08-02-2020 17:19,1,214,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
17661,VALON,5,21-10-2015 18:20,29-11-2015 12:40,12-11-2015 12:58,1,427.5,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
17662,HILAA,6,09-06-2020 06:17,20-06-2020 10:41,22-06-2020 10:03,1,156.25,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
17663,MAISD,3,21-06-2015 20:55,26-07-2015 13:47,25-06-2015 15:45,1,241.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
17664,ANTON,6,09-01-2013 07:25,26-01-2013 18:59,10-01-2013 05:07,3,192.25,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
17665,ALFKI,6,23-04-2016 18:12,19-05-2016 01:50,01-05-2016 13:50,2,450,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
17666,GOURL,1,24-08-2021 06:25,21-09-2021 05:37,02-09-2021 02:29,1,85,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
17667,THEBI,8,04-02-2023 11:09,24-02-2023 05:15,09-02-2023 20:56,2,375.75,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
17668,SIMOB,3,27-04-2021 22:50,08-05-2021 05:33,30-04-2021 15:53,3,434.75,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
17669,BSBEV,9,24-06-2021 14:57,15-07-2021 15:30,26-06-2021 21:07,1,175.25,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
17670,FRANR,2,16-09-2014 08:50,24-09-2014 15:45,18-09-2014 10:04,3,366.5,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
17671,TRAIH,3,06-06-2017 16:32,01-07-2017 08:43,07-06-2017 06:13,1,32,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
17672,CONSH,2,06-06-2019 23:50,17-06-2019 13:05,15-06-2019 13:53,3,175.75,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
17673,VICTE,7,30-12-2015 03:23,31-01-2016 23:22,24-01-2016 02:12,1,524.25,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
17674,PRINI,3,15-11-2015 08:00,01-12-2015 20:37,06-12-2015 02:07,3,466.5,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
17675,MAGAA,2,15-10-2017 09:13,24-10-2017 09:24,27-10-2017 23:58,1,249.25,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17676,BERGS,3,27-03-2021 00:57,11-04-2021 19:14,03-04-2021 00:27,2,95.75,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
17677,CENTC,5,24-04-2013 13:00,11-05-2013 18:37,05-05-2013 00:07,2,210.25,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
17678,BLONP,9,11-10-2014 16:23,02-11-2014 00:57,03-11-2014 11:28,2,235.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
17679,LAUGB,3,17-10-2013 02:40,20-10-2013 00:09,22-10-2013 21:06,3,503.5,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
17680,COMMI,4,25-03-2023 19:54,02-05-2023 03:02,27-03-2023 00:19,2,170.25,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
17681,RICSU,4,20-04-2014 22:13,09-05-2014 09:34,02-05-2014 00:25,2,162.5,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
17682,ISLAT,9,07-01-2021 22:48,30-01-2021 15:31,10-01-2021 10:45,3,214.75,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
17683,WILMK,9,26-05-2019 11:44,29-06-2019 16:48,30-05-2019 05:15,1,462.5,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
17684,ALFKI,9,21-08-2023 18:01,13-09-2023 22:00,02-09-2023 08:36,1,521.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
17685,GOURL,5,02-02-2019 14:29,17-02-2019 03:36,11-02-2019 13:33,2,202.25,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
17686,LAUGB,1,07-08-2012 10:14,11-08-2012 16:38,09-08-2012 13:43,2,487.75,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
17687,GALED,8,28-09-2018 16:45,05-10-2018 23:44,06-10-2018 18:45,1,31.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
17688,SANTG,5,26-09-2023 00:22,23-10-2023 23:49,29-09-2023 22:50,3,503,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
17689,RICAR,9,31-10-2020 08:02,08-11-2020 18:43,02-11-2020 12:47,2,452.75,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
17690,WOLZA,6,29-06-2022 15:59,30-06-2022 13:26,05-07-2022 15:27,2,260.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
17691,WANDK,4,13-06-2015 10:00,30-07-2015 05:38,24-06-2015 02:02,2,142.5,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
17692,SANTG,9,15-03-2021 16:34,16-03-2021 02:10,15-03-2021 18:30,2,63.25,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
17693,GALED,6,15-10-2022 22:27,28-10-2022 07:00,28-10-2022 07:25,2,200.5,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
17694,BERGS,3,01-08-2013 08:25,01-09-2013 01:46,08-08-2013 00:36,2,483,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
17695,CHOPS,8,30-03-2017 02:54,20-04-2017 00:02,04-04-2017 04:19,2,447.5,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
17696,THECR,8,16-05-2023 18:52,16-06-2023 19:49,02-06-2023 06:46,3,447,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
17697,SPECD,9,26-01-2016 09:04,02-03-2016 05:22,28-01-2016 00:17,3,291.75,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
17698,GREAL,3,03-07-2020 12:03,14-07-2020 20:15,16-07-2020 04:01,2,319,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
17699,BSBEV,2,04-11-2016 13:07,20-11-2016 18:20,07-11-2016 16:06,2,336.25,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
17700,SAVEA,5,08-08-2015 03:44,18-08-2015 06:13,11-08-2015 01:16,3,138.75,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
17701,GOURL,9,20-12-2018 19:58,18-01-2019 23:54,11-01-2019 15:11,2,74.75,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
17702,EASTC,1,23-06-2016 13:01,05-08-2016 03:21,14-07-2016 18:16,3,148.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
17703,HUNGC,8,27-07-2016 19:47,20-08-2016 19:57,27-07-2016 22:29,1,96,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
17704,SANTG,5,06-07-2013 11:11,25-08-2013 18:34,21-07-2013 17:06,3,448.75,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
17705,FAMIA,5,06-12-2017 14:14,25-12-2017 02:18,27-12-2017 06:01,1,130.5,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
17706,LEHMS,5,20-11-2018 04:49,04-12-2018 04:17,22-11-2018 11:01,3,243.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
17707,GOURL,2,12-02-2015 05:07,12-02-2015 09:50,14-02-2015 20:47,2,379.75,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
17708,ALFKI,6,07-11-2017 10:39,11-12-2017 19:44,08-11-2017 09:28,2,310.25,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
17709,ERNSH,3,11-03-2013 11:42,06-04-2013 05:06,11-03-2013 13:11,1,159.25,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
17710,QUICK,6,01-06-2022 05:38,11-06-2022 09:26,08-06-2022 05:16,3,500.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
17711,WHITC,7,17-11-2014 23:28,19-12-2014 00:10,19-11-2014 08:30,3,330.75,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
17712,TORTU,1,14-11-2013 18:08,10-12-2013 23:41,15-11-2013 13:23,3,359,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
17713,ISLAT,1,08-03-2022 14:48,26-03-2022 23:06,14-03-2022 20:38,3,109.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
17714,FOLKO,1,08-04-2021 06:57,18-05-2021 06:21,21-04-2021 22:07,2,363.5,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
17715,WHITC,7,19-09-2022 04:24,09-10-2022 01:44,21-09-2022 14:34,3,466.25,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
17716,KOENE,7,16-08-2017 21:28,19-09-2017 20:06,31-08-2017 21:51,3,242.25,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
17717,BOLID,3,15-04-2020 17:01,30-04-2020 02:49,29-04-2020 00:42,1,83.75,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
17718,RATTC,6,08-12-2014 10:22,23-12-2014 21:02,21-12-2014 08:53,1,106,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
17719,EASTC,9,20-09-2015 16:59,21-10-2015 10:47,27-09-2015 08:23,2,159.25,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
17720,CACTU,1,24-03-2021 22:51,25-04-2021 10:15,09-04-2021 08:18,3,90.5,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
17721,WELLI,7,01-04-2019 02:13,06-04-2019 09:18,06-04-2019 14:20,1,217.5,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
17722,PARIS,6,31-10-2020 21:03,14-11-2020 02:25,17-11-2020 05:30,3,413,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
17723,HANAR,9,30-09-2019 05:56,10-10-2019 02:34,19-10-2019 10:32,2,151,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
17724,MEREP,5,09-09-2014 03:30,19-09-2014 04:49,18-09-2014 09:00,2,118.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
17725,FRANR,8,23-03-2020 09:12,23-04-2020 11:35,08-04-2020 10:18,1,414.75,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
17726,VINET,7,21-08-2012 18:05,08-10-2012 06:46,23-08-2012 06:16,1,412.75,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
17727,WARTH,8,10-08-2015 23:00,19-09-2015 11:34,23-08-2015 23:29,1,437.75,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
17728,RICSU,6,18-05-2013 23:26,30-06-2013 22:18,05-06-2013 05:12,1,24.75,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
17729,Val2 ,2,19-02-2015 05:24,21-02-2015 16:38,25-02-2015 01:23,2,335.5,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
17730,ISLAT,4,31-08-2015 09:58,06-09-2015 20:55,12-09-2015 01:44,3,159.75,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
17731,VINET,4,15-07-2021 09:22,27-07-2021 20:56,01-08-2021 01:14,1,496,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
17732,QUEDE,6,23-05-2023 11:03,13-06-2023 05:18,23-05-2023 22:08,2,304.25,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
17733,RICAR,4,04-07-2013 11:54,18-07-2013 09:18,08-07-2013 07:01,3,456,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
17734,PRINI,6,25-10-2018 06:52,03-11-2018 14:14,12-11-2018 19:59,3,45,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
17735,VAFFE,2,02-01-2018 02:21,28-01-2018 00:58,23-01-2018 12:34,3,126.5,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
17736,FRANK,7,20-06-2018 21:28,04-07-2018 19:03,26-06-2018 15:57,2,138.25,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
17737,RANCH,9,02-04-2013 14:48,19-04-2013 16:01,17-04-2013 07:56,2,88.25,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
